where,word,mean,pinYin,pinYinSearch,Pronunciation
上海·南市(老派),樟(樟),[空],tsaon1(ʦɒ̃⁵³),tsaon1,暂无
上海·南市(老派),幛(幛),[空],tsaon1(ʦɒ̃⁵³),tsaon1,暂无
上海·南市(老派),蟑(蟑),[空],tsaon1(ʦɒ̃⁵³),tsaon1,暂无
上海·南市(老派),桩(樁),[空],tsaon1(ʦɒ̃⁵³),tsaon1,暂无
上海·南市(老派),掌(掌),[空],tsaon3(ʦɒ̃⁴⁴),tsaon3,暂无
上海·南市(老派),障(障),[空],tsaon3(ʦɒ̃⁴⁴),tsaon3,暂无
上海·南市(老派),髒(髒),[空],tsaon5(ʦɒ̃³⁵),tsaon5,暂无
上海·南市(老派),葬(葬),[空],tsaon5(ʦɒ̃³⁵),tsaon5,暂无
上海·南市(老派),壮(壯),[空],tsaon5(ʦɒ̃³⁵),tsaon5,暂无
上海·南市(老派),瘴(瘴),[空],tsaon5(ʦɒ̃³⁵),tsaon5,暂无
上海·南市(老派),仓(倉),[空],tshaon1(ʦʰɒ̃⁵³),tshaon1,暂无
上海·南市(老派),舱(艙),[空],tshaon1(ʦʰɒ̃⁵³),tshaon1,暂无
上海·南市(老派),苍(蒼),[空],tshaon1(ʦʰɒ̃⁵³),tshaon1,暂无
上海·南市(老派),疮(瘡),[空],tshaon1(ʦʰɒ̃⁵³),tshaon1,暂无
上海·南市(老派),昌(昌),[空],tshaon1(ʦʰɒ̃⁵³),tshaon1,暂无
上海·南市(老派),菖(菖),[空],tshaon1(ʦʰɒ̃⁵³),tshaon1,暂无
上海·南市(老派),鲳(鯧),[空],tshaon1(ʦʰɒ̃⁵³),tshaon1,暂无
上海·南市(老派),窗(窗),[空],tshaon1(ʦʰɒ̃⁵³),tshaon1,暂无
上海·南市(老派),闯(闖),[空],tshaon5(ʦʰɒ̃³⁵),tshaon5,暂无
上海·南市(老派),创(創),[空],tshaon5(ʦʰɒ̃³⁵),tshaon5,暂无
上海·南市(老派),唱(唱),[空],tshaon5(ʦʰɒ̃³⁵),tshaon5,暂无
上海·南市(老派),倡(倡),[空],tshaon5(ʦʰɒ̃³⁵),tshaon5,暂无
上海·南市(老派),桑(桑),[空],saon1(sɒ̃⁵³),saon1,暂无
上海·南市(老派),搡(搡),[空],saon1(sɒ̃⁵³),saon1,暂无
上海·南市(老派),丧(喪),婚~,saon1(sɒ̃⁵³),saon1,暂无
上海·南市(老派),霜(霜),[空],saon1(sɒ̃⁵³),saon1,暂无
上海·南市(老派),孀(孀),[空],saon1(sɒ̃⁵³),saon1,暂无
上海·南市(老派),商(商),[空],saon1(sɒ̃⁵³),saon1,暂无
上海·南市(老派),伤(傷),[空],saon1(sɒ̃⁵³),saon1,暂无
上海·南市(老派),墒(墒),[空],saon1(sɒ̃⁵³),saon1,暂无
上海·南市(老派),双(雙),[空],saon1(sɒ̃⁵³),saon1,暂无
上海·南市(老派),爽(爽),[空],saon3(sɒ̃⁴⁴),saon3,暂无
上海·南市(老派),赏(賞),[空],saon3(sɒ̃⁴⁴),saon3,暂无
上海·南市(老派),磉(磉),[空],saon5(sɒ̃³⁵),saon5,暂无
上海·南市(老派),嗓(嗓),[空],saon5(sɒ̃³⁵),saon5,暂无
上海·南市(老派),丧(喪),~失,saon5(sɒ̃³⁵),saon5,暂无
上海·南市(老派),藏(藏),隐~,zaon6(zɒ̃¹³),zaon6,暂无
上海·南市(老派),藏(藏),西~,zaon6(zɒ̃¹³),zaon6,暂无
上海·南市(老派),臓(臓),[空],zaon6(zɒ̃¹³),zaon6,暂无
上海·南市(老派),床(床),[空],zaon6(zɒ̃¹³),zaon6,暂无
上海·南市(老派),尝(嘗),[空],zaon6(zɒ̃¹³),zaon6,暂无
上海·南市(老派),裳(裳),[空],zaon6(zɒ̃¹³),zaon6,暂无
上海·南市(老派),偿(償),[空],zaon6(zɒ̃¹³),zaon6,暂无
上海·南市(老派),上(上),[空],zaon6(zɒ̃¹³),zaon6,暂无
上海·南市(老派),状(狀),[空],zaon6(zɒ̃¹³),zaon6,暂无
上海·南市(老派),尚(尚),[空],zaon6(zɒ̃¹³),zaon6,暂无
