【三和土】,【三和土】,°sewhutu,’sᴇ ɦu tʰu ,〈名〉用石灰沙子和碎砖加水拌合而成的混凝土，多用来打墙基或铺地面。,se55 wu33 thu21
【线圈】,【线圈】,xiqu,ɕi tɕʰy ,〈名〉变压器上用细漆包铜丝绕成的芯子。,shi33 chiu44
【银子】,【银子】,ninzy,ȵiŋ tsɿ ,〈名〉银。,gnin22 tsy44
【(洋)铅皮】,【(洋)铅皮】,yhakebhi/°kebhi(yhangkebhi/°kebhi),ɦiᴀʔ ᴇ bi /’kʰᴇ bi (ɦiɑ̃ kʰᴇ bi /’kʰᴇ bi ),〈名〉薄型锌板，常用来制作器具，如畚箕等。,yan22 khe55 bi21
【水银】,【水银】,synin,sɿ ȵiŋ ,〈名〉汞。,sy33 gnin44
【硫磺】,【硫磺】,liuwhang,liɤ ɦuɑ̃ ,硫磺,lieu22 waon44
【隑士林】,【隑士林】,gheshylin,gᴇ zɿ liŋ ,〈名〉汽油。◇英语gasoline， gasolene的音译。,ge22 zy55 lin21
【水洼地】,【水洼地】,syodhi,sɿ o di ,〈名〉低洼的水地。,sy33 o55 di21
【迂田】,【迂田】,°yhudhi,’ɦy di ,〈名〉江、海边围田。,yu22 di44
【田垟】,【田垟】,dhiyhan(dhiyhang),di ɦia ̃ (di ɦiɑ̃ ),〈名〉田地中：寻人寻到～，总算寻着。,di22 yan44
【𡉑头】,【块头】,dhadhou,da dɤ ,〈名〉田塍，田间的土埂。,da22 deu44
【田横头】,【田横头】,dhiwhandhou(dhiwhangdhou),di ɦu a ̃ dɤ (di ɦuɑ̃ dɤ ),〈名〉田畔，田埂边。,di22 wan55 deu21
【横头】,【横头】,whandhou(whangdhou),ɦu a ̃ dɤ (ɦuɑ̃ dɤ ),〈名〉一块田边上的横畦，成长条或长方形。,wan22 deu44
【墒沟】,【墒沟】,°sanggou,’sɑ̃ kɤ ,〈名〉两排畦之间通水的沟道。,saon55 keu21
【护叉】,【护叉】,whuco,ɦu tsʰo ,〈名〉杈。,wu22 tsho44
【耥头】,【耥头】,tangdhou,tʰɑ̃ dɤ ,〈名〉平田的农具。,thaon33 deu44
【锸刀】,【锸刀】,cakdao,tsʰᴀʔ tɔ ,〈名〉种菜用的刀。,tshaq3 tau44
【篰】,【篰】,bhu,bu ,〈名〉大竹筐。◇《集韵》上声姥韵伴姥切：“篰，竹器。”,bu23
【柴紨】,【柴紨】,shafhu,za vu ,〈名〉用稻麦秆结成的束东西的绳子。◇纣，《集韵》去声遇韵符遇切：“約，缚绳也。”,za22 vu44
【石臼】,【石臼】,shakjhiu,zᴀʔ dʑiɤ ,〈名〉臼。,zaq1 jieu23
【石磙】,【石磙】,shakgun,zᴀʔ kuəŋ ,石磙,zaq1 kun23
【牛(绾)绳】,【牛(绾)绳】,niuwoeshen/niushen(niuoeshen/niushen),ȵiɤ uø zəŋ /ȵiɤ zəŋ (ȵiɤ ø zəŋ /ȵiɤ zəŋ ),〈名〉﹝旧﹞牵牛的绳。,gnieu22 uoe55 zen21
【捉鱼船】,【捉鱼船】,zokhhngshoe,tsoʔ ɦŋ̍zø ,〈名〉渔船。,tsoq3 ng55 zoe21
【电灌站】,【电灌站】,dhigoeshe,di kø zᴇ ,电灌站,di22 koe55 ze21
【坌横头】,【坌横头】,bhen whandhou(bhen whangdhou),bəŋ  ɦu a ̃ dɤ (bəŋ  ɦuɑ̃ dɤ ),用农具以人力翻田的横边。,ben23 wan22 deu44
【劗田】,【劗田】,°ze dhi/°zedhi,’tsᴇ di /’tsᴇ di ,用农具以人力把土敲碎。,tse55 di21
【耖田】,【耖田】,caodhi/cao dhi,tsʰɔ di /tsʰɔ di ,〈动〉田耕后再把大块泥粉碎。◇秒，《广韵》去声效韵初教切：“秒，重耕田也。”,tshau33 di44
【拓草】,【拓草】,tak cao,tʰᴀʔ tsʰɔ ,拓除杂草。,thaq5 tshau34
【𢱑稻】,【𢱑稻】,°o dhao,’o dɔ ,用手耘稻。,o52 dau23
【匼稻】,【匼稻】,kek dhao(kak dhao),kʰəʔ  dɔ (kʰᴀʔ dɔ ),抱收割好的稻捆。,kheq5 dau23
【压麦泥】,【压麦泥】,ak makni,ᴀʔ mᴀʔ ȵi ,麦苗过冬需盖上一层薄泥并加敲打，以利来年生长。,aq5 maq1 gni23
【割麦】,【割麦】,gakmak/gak mak,kᴀʔ mᴀʔ /kᴀʔ mᴀʔ ,割麦,kaq3 maq4
【出花泐】,【出花塮】,cekholek/cek °holek(cakholak/cak °holak),tsʰəʔ ho ləʔ /tsʰəʔ ’ho ləʔ (tsʰᴀʔ ho lᴀʔ /tsʰᴀʔ ’ho lᴀʔ ),在播散棉花籽前用锄拉出残沟。,tsheq3 ho55 leq21
【灌溉】,【灌溉】,goege,kø kᴇ ,灌溉,koe33 ke44
【搅壅】,【搅壅】,gao yhong,kɔ ɦioŋ ,施肥。◇又写作“告壅”。,kau34 yon23
【挑塮】,【挑塮】,tiao xhia,tʰiɔ ʑia ,人力挑运厩肥。,thiau52 zhia23
【搅塮】,【搅塮】,gao xhia,kɔ ʑia ,将厩肥施入田里。,kau34 zhia23
【拾粪】,【拾粪】,xhik fen,ʑiɪʔ fəŋ ,拾粪,zhiq12 fen34
【塮】,【塮】,xh ia,ʑia ,猪羊等家畜圈里积的粪便：猪～丨撒～。,zhia23
【罱泥】,【罱泥】,nie ni,ȵiᴇ ȵi ,在河中用网具挖捞河泥。◇罱，《集韵》上声感韵乃感切：“罱，取鱼具。”,gnie22 gni44
【踏水】,【踏水】,dha sy,da sɿ ,用脚踏链板的方式车水入田。,da23 sy34
【拷鱼】,【拷鱼】,kao hhng,kʰɔ ɦŋ̍,把小河水舀干后捕鱼。,khau34 ng23
【捉鱼】,【捉鱼】,zok hhng,tsoʔ ɦŋ̍,捕鱼。,tsoq5 ng23
【戳鱼】,【戳鱼】,cok hhng,tsʰoʔ ɦŋ̍,刺鱼。,tshoq5 ng23
【摸蟹】,【摸蟹】,mo ha,mo ha ,在河边水中和泥中掏捉河蟹。,moq12 ha34
【赶鸭】,【赶鸭】,goe ak,kø ᴀʔ ,赶鸭子。,koe34 aq5
【放牛】,【放牛】,fang niu,fɑ̃ ȵiɤ ,放牛,faon34 gnieu23
【看牛】,【看牛】,°koe niu,’kʰø ȵiɤ ,看管牛。,khoe52 gnieu23
【牛眼罩】,【牛眼罩】,niungezao,nyŋ kᴇ tsɔ ,〈名〉罩住牛眼的器具。,gnieu22 nge55 tsau21
【牛鼻销】,【牛鼻销】,niubhikxiao,ȵiɤ biɪʔ ɕiɔ ,〈名〉﹝旧﹞系牛绳于牛鼻的短木棒。,gnieu22 biq5 shiau21
【牛棚】,【牛棚】,niubhan(niubhang),ȵiɤ ba ̃ (ȵiɤ bɑ̃ ),〈名〉养牛的棚。,gnieu22 ban44
【牛奶棚】,【牛奶棚】,niunabhan(niunabhang),nyŋ a ba ̃ (nyŋ a bɑ̃ ),①〈名〉养奶牛的牛棚。②〈名〉奶牛场。,gnieu22 na55 ban21
【做酒】,【做酒】,zu jiu,tsu tɕiɤ ,酿酒。,tsu34 cieu34
【舂臼】,【舂臼】,°cen jhiu,’tsʰəŋ dʑiɤ ,〈名〉捣臼。,tshen52 jieu23
【一年光景】,【一年光景】,yikni °gangjin,iɪʔ ȵi ’kɑ̃ tɕiŋ ,一年里的境况。,iq3 gni44 kuaon55 cin21
【年成恘】,【年成恘】,nishen °qiu,ȵi zəŋ  ’tɕʰiɤ ,歉收年。◇恘，《广韵》平声尤韵去秋切：“恘，戾也。”,gni22 zen44 chieu52
【佮做生意】,【佮做生意】,gekzu °sanyi(gakzu °sangyi),kəʔ tsu ’sa ̃ i (kᴀʔ tsu ’sɑ̃ i ),合伙做买卖。◇恰，又作“合”。,keq3 tsu44 san55 i21
【兜生意】,【兜生意】,°dusanyi(°dousangyi),’tu sa ̃ i (’tɤ sɑ̃ i ),到外推销货物：几个小贩辣路口头对过路人～。,tu55 san33 i21
【弄堂生意】,【弄堂生意】,longdhansanyi(longdhangsangyi),loŋ da ̃ sa ̃ i (loŋ dɑ̃ sɑ̃ i ),靠跑弄堂做的小买卖。,lon55 dan33 san33 i21
【黄牛生意】,【黄牛生意】,whangniusanyi(whangniusangyi),ɦuɑ̃ ȵiɤ sa ̃ i (ɦuɑ̃ ȵiɤ sɑ̃ i ),套购贩卖、投机倒把的买卖。,waon22 gnieu55 san33 i21
【回头生意】,【回头生意】,whedhousanyi(whedhousangyi),ɦuᴇ dɤ sa ̃ i (ɦuᴇ dɤ sɑ̃ i ),①回绝的生意或事；应回绝的事：搿种～阿拉是勿做个。②第一次的生意令人满意后再来的生意。,we22 deu55 san33 i21
【吧台】,【吧台】,°badhe,’pa dᴇ ,〈名〉酒吧里供应饮料等的柜台。,pa55 de21
【夜出市】,【夜出市】,yhaceshy,ɦia tsʰᴇ zɿ ,〈名〉晚上布置出来的市场。,ya22 tsheq5 zy21
【顶出去】,【顶出去】,dinceqi,tiŋ tsʰᴇ tɕʰi ,转让出去。,tin33 tsheq5 chi21
【峰会】,【峰会】,°fongwhe,’foŋ ɦuᴇ ,〈名〉“高峰会议”的简称。现也泛指有一定社会地位的头面人物参加的会议：两场～一开，阿拉个产品打出去了！,fon55 we21
【活招牌】,【活招牌】,whekzaobha(whokzaobha),ɦuəʔ tsɔ ba (ɦu oʔ tsɔ ba ),①人身上挂的招牌，随人走而移动。②从经营者的言行、素质可看企业经营的质量。,weq1 tsau22 ba23
【金字招牌】,【金字招牌】,°jinzyzaobha,’tɕiŋ tsɿ tsɔ ba ,〈名〉最高名誉的招牌。,cin55 zy33 tsau33 ba21
【照会】,【照会】,°zaowhe,’tsɔ ɦuᴇ ,①〈名〉纳捐、交税后取得的执照。②〈名〉﹝旧﹞引申指人的面貌：特别～丨普通～丨包脚布～最丑者。,tsau33 we44
【硬照会】,【硬照会】,nganzaowhe(ngangzaowhe),ŋa ̃ tsɔ ɦuᴇ (ŋɑ̃ tsɔ ɦuᴇ ),①〈名〉印有号码等信息的金属牌照。②〈名〉喻有信誉的招牌。,ngan22 tsau55 we21
【软照会】,【软照会】,nyuoezaowhe(nyuzaowhe),nyuø tsɔ ɦuᴇ (nyu tsɔ ɦuᴇ ),〈名〉簿本形式的牌照。,gnioe22 tsau55 we21
【彩装】,【彩装】,ceza ng,tsʰᴇ tsa ŋ,〈名〉彩色的包装：产品一定要～，现在是眼球经济了。,tshe33 tsaon44
【单据】,【单据】,°deju,’tᴇ tɕy ,〈名〉收付钱款或货品的凭据单子。,te55 ciu21
【收据】,【收据】,°souju,’sɤ tɕy ,收据,seu55 ciu21
【卖闷包】,【卖闷包】,ma menpo,ma məŋ pʰo ,卖大件物品不打开包装测试给顾客看：搿家商店卖彩电常常～。,ma23 men55 pau21
【厾飞包】,【厾飞包】,dok °fibao,toʔ ’fi pɔ ,﹝旧﹞店内伙计遇熟人或家人，给货物不收钱。,toq5 fi55 pau21
【飞单子】,【飞单子】,°fi°desy,’fi ’tᴇ sɿ ,把自己接不下的生意转给另外的人做，从中收取佣金。,fi52 te55 tsy21
【暗盘】,【暗盘】,oebhoe,ø bø ,〈名〉敲竹杠，暗中抬价的货品。,oe33 boe44
【原始股】,【原始股】,nhyuoesygu(nhyusygu),nhyuø sɿ ku (nhyu sɿ ku ),①〈名〉未被发现且无恋爱经历的纯情男孩，有时泛指没谈过恋爱的人：搿位小朋友是～，侬看可爱哦？②〈名〉初婚，第一次结婚。,gnioe22 sy55 ku21
【牛市】,【牛市】,niushy,ȵiɤ zɿ ,〈名〉交投量活跃、价格普遍持续上涨的股市形势：现在是～，侬完全可以大胆投资。,gnieu22 zy44
【鬼算盘】,【鬼算盘】,jusoebhoe,tɕy sø bø ,贪小利。,ciu33 soe55 boe21
【高档货】,【高档货】,°gaodanghu,’kɔ tɑ̃ hu ,〈名〉名牌、品牌等档次高的货品。,kau55 taon33 hu21
【低档货】,【低档货】,°didanghu,’ti tɑ̃ hu ,〈名〉品质档次低的货物。,ti55 taon33 hu21
【滑头货】,【滑头货】,whakdhouhu,ɦuᴀʔ dɤ hu ,〈名〉装作好样的，骗人的差货。,waq1 deu22 hu23
【落厾货】,【落厾货】,°lokdokhu,’loʔ toʔ hu ,①〈名〉无用、要丢掉的东西。②〈名〉喻指很差劲的、被丢在一边的、无用的人。,loq1 toq2 hu23
【品位】,【品位】,pinwhe,pʰiŋ ɦuᴇ ,〈名〉商品、环境或人的档次：搿个家伙～忒次，大家侪讨厌伊。,phin33 we44
【订货】,【订货】,dhinhu/dhin hu,diŋ hu /diŋ hu ,订货,din22 hu44
【样式】,【样式】,yhansek(yhangsak),ɦia ̃ səʔ (ɦiɑ̃ sᴀʔ ),〈名〉式样。,yan22 seq4
【断档】,【断档】,dhoedang,dø tɑ̃ ,〈动〉某种货品售完，同种货品未能接着供应。,doe22 taon44
【出档】,【出档】,cekdang(cakdang),tsʰəʔ tɑ̃ (tsʰᴀʔ tɑ̃ ),将一批货物盘出。,tsheq3 taon44
【效涨】,【效涨】,yhaozan(yhaozang),ɦiɔ tsa ̃ (ɦiɔ tsɑ̃ ),①〈名〉﹝俚﹞收入：今朝一日下来～多少啊？②〈名〉﹝俚﹞效益：侬爿公司～好哦？,yau22 tsan44
【押头】,【押头】,akdhou,ᴀʔ dɤ ,〈名〉﹝旧﹞抵押品。,aq3 deu44
【混账】,【混账】,whenzan(whenzang),ɦuəŋ tsa ̃ (ɦuəŋ tsɑ̃ ),①〈名〉乱账。②﹝詈﹞骂人言语举动无理无耻。,wen22 tsan44
【拉顶账】,【拉顶账】,pandinzan(pangdinzang),pʰa ̃ tiŋ tsa ̃ (pʰɑ̃ tiŋ tsɑ̃ ),做到顶的大账。,phan33 tin55 tsan21
【账箱】,【账箱】,zaxian(zangxiang),tsa ɕia ̃ (tsɑ̃ ɕiɑ̃ ),〈名〉放账本的箱子。,tsa33 shian44
【几钿】,【几钿】,jidi,tɕi ti ,多少钱：搿副筷～？,ci55 ti21
【有铜钿】,【有铜钿】,yhou dhongdi,ɦiɤ doŋ ti ,钱多，富庶：伊拉是～人家。,yeu23 don22 ti44
【吊价位】,【吊价位】,diao gawhe,tiɔ ka ɦuᴇ ,①人为地促使股价上涨和下跌，以谋取高价抛出或低价吸入的投机行为。②泛指大商场中把商品价格故意抬得很高：搿几只商场拿空调个价位吊得来忒高了，阿拉等一等哦。③又指对顾客开出起卖价。,tiau34 ka33 we44
【还价】,【还价】,whega/whe ga,ɦuᴇ ka /ɦuᴇ ka ,①买方嫌要价太高而提出愿出的价钱。②可指责的：伊家生做得介好，侬还有啥~哦？,we22 ka44
【讨价还价】,【讨价还价】,taogawhega/taoga whega,tʰɔ ka ɦuᴇ ka /tʰɔ ka ɦuᴇ ka ,买卖双方争议价钱：侬再～，我勿卖了丨我个商品侪可以～。,thau33 ka55 we33 ka21
【价位】,【价位】,gawhe,ka ɦuᴇ ,〈名〉价格所处的位置：股票大幅上涨，简直到崩盘前个~了！,ka33 we44
【讨虚头】,【讨虚头】,tao °xudhou,tʰɔ ’ɕy dɤ ,为讨便宜而提高卖价：侬再～，我就勿买侬个水果了。,thau33 shiu55 deu21
【呒没还价】,【呒没还价】,hhmmek whega(hhmmak whega),ɦm̩ məʔ  ɦuᴇ ka (ɦm̩ mᴀʔ ɦuᴇ ka ),①没还价。②不能还价，一言说定：就搿能定了，～！,m22 meq4 we22 ka44
【大回落】,【大回落】,dhuwhelok,du ɦuᴇ loʔ ,卖价高上后回下来。,du22 we55 loq21
【硬横生意】,【硬横生意】,nganwhansanyi(ngangwhangsangyi),ŋa ̃ ɦu a ̃ sa ̃ i (ŋɑ̃ ɦuɑ̃ sɑ̃ i ),过得硬，不容置疑的生意。,ngan22 wan55 san33 i21
【抢旺】,【抢旺】,qianwhang(qiangwhang),tɕʰia ̃ ɦuɑ̃ (tɕʰiɑ̃ ɦuɑ̃ ),〈形〉生意红火，商品走俏：搿只产品正好,chian33 wan44
【旺情大派送】,【旺情大派送】,whangxhin dhapasong,ɦuɑ̃ ʑiŋ da pʰa soŋ ,充满热情地将奉送的商品按购买数量的多少派送给买客：绝版探底价，~！◇多为夸张的用语。,waon22 zhin44 da22 pha55 son21
【血】,【血】,xuik,ɕy iɪʔ ,〈名〉﹝俚﹞喻指金钱。,shiuk5
【放血】,【放血】,fang xuik,fɑ̃ ɕy iɪʔ ,①﹝俚﹞花掉大钱：今朝伊来买物事，我要叫他放点血。②﹝俚﹞低价出售：一套房子70万，乃末搿记～放了大味。③﹝俚﹞特指请客吃饭：今朝夜里，要侬～了！,faon34 shiuk5
【大放血】,【大放血】,dhafangxuik,da fɑ̃ ɕy iɪʔ ,﹝俚﹞大减价出卖商品：今朝我搿搭是～，勿要错过机会！,da22 faon55 shiuk21
【出血】,【出血】,cak xuik,tsʰᴀʔ ɕy iɪʔ ,﹝俚﹞破费，破财。有时指大把花钱和挥霍：伊是一个勒杀吊死朋友，今朝要伊出点血了。,tsheq5 shiuk5
【大出血】,【大出血】,dhucekxuik(dhucakxuik),du tsʰəʔ ɕy iɪʔ (du tsʰᴀʔ ɕy iɪʔ ),①花很多钱，大破费：想勿到介贵个价钿，叫我～！②大亏本：今朝阿拉横竖横～，卖光为止，蚀本拉倒丨我今朝被伊敲了一笔，～！,du22 tsheq5 shiuk21
【折煞老本】,【折煞老本】,shaksak laoben,zᴀʔ sᴀʔ lɔ pəŋ ,①亏完了本钱。②损失太大：做桩事体我～！,zeq1 saq23 lau22 pen44
【出还】,【出还】,cekwhe(cakwhe),tsʰəʔ ɦuᴇ (tsʰᴀʔ ɦuᴇ ),〈动〉付出回报：伊帮我修好了水管子，我～伊铜钿个。,tsheq3 we44
【缺血】,【缺血】,quik xuik,tɕʰy iɪʔ ɕy iɪʔ ,﹝俚﹞缺钱花：我搿个月~，侬能勿能拨我调个头寸？,chiuq3 shiuq4
【拗分】,【拗分】,aofen,ɔ fəŋ ,﹝俚﹞强行勒索钱财；骗钱：搿批瘪三，～拗得厉害，总有一日要上山坐牢个。,ao34 fen52
【坏分】,【坏分】,whafen,ɦu a fəŋ ,破费，破财。,wa22 fen44
【客户】,【客户】,kakwhu,kʰᴀʔ ɦu ,客户,khaq3 wu44
【回头客】,【回头客】,whedhoukak,ɦuᴇ dɤ kʰᴀʔ ,〈名〉买了又来买，消费了又来消费的顾客。,we22 deu55 khaq21
【户头】,【户头】,whudhou,ɦu dɤ ,①〈名〉客户：搿家公司是阿拉个大～，一定要帮我照顾好。②〈名〉与金融部门在账册上有账务关系的个人或团体：伊银行里～至少是只六位数。③〈名〉账目发票上的台头。④〈名〉某种人：今朝打牌，我～也呒没寻着味。⑤脾气：伊～好。,wu22 deu44
【老户头】,【老户头】,laowhudh ou,lɔ ɦu d ɤ ,①常来的购货者。②老搭档，经久合作的人。,lau22 wu55 deu21
【糯米户头】,【糯米户头】,numiwhudhou,nu mi ɦu dɤ ,旧商店戏称好买主。,nu22 mi55 wu33 deu21
【馊饭户头】,【馊饭户头】,°soufhewhudhou,’sɤ vᴇ ɦu dɤ ,旧商店戏称歹买主。,seu55 ve33 wu33 deu21
【财务处】,【财务处】,shewhucy,zᴇ ɦu tsʰɿ ,〈名〉账务交割的部门。,ze22 wu55 tshy21
【开许】,【开许】,°kexu,’kʰᴇ ɕy ,〈名〉现金。◇英语cash的音译。,khe55 shiu21
【司冒而】,【司冒而】,symaohher,sɿ mɔ ɦᴇ əl,〈名〉﹝旧﹞小费。◇英语small的音译。,sy55 mau33 er21
【抽头】,【抽头】,°tsou dhou,’tsɤ dɤ ,①收取回扣。②从别人身上得到某些好处。③回向赢钱的赌家抽取一部分钱给开赌场的人。,tseu55 deu21
【挑力钿】,【挑力钿】,°tiaolidhi,’tʰiɔ li di ,〈名〉﹝旧﹞挑夫的工钱。,thiau55 liq3 di21
【回扣】,【回扣】,whekou,ɦuəʔ ɤ ,回扣,we22 kheu44
【会钞】,【会钞】,whec ao,ɦuᴇ tsʰ ɔ ,〈动〉在饭馆、茶楼等处亲友会餐时，一人给大家付账。,we22 tsau44
【银元】,【银元】,ninyhuoe(ninyhu),ȵiŋ ɦyø (ȵiŋ ɦy ),银元,gnin22 yoe44
【铜钿银子】,【铜钿银子】,dhongdhininzy,doŋ diŋ iŋ tsɿ ,钱：造搿间屋，我掼脱几化～辣海！,don22 di55 gnin33 tsy21
【鱼头】,【鱼头】,hhngdhou,ɦŋ̍dɤ ,﹝俚﹞五元钱。,ng22 deu44
【英镑】,【英镑】,°yinbhang,’iŋ bɑ̃ ,英镑,in55 baon21
【小黄鱼】,【小黄鱼】,xiaowhanghhng,ɕiɔ ɦuɑ̃ ɦŋ̍,〈名〉﹝旧﹞旧制(十六两制)一两重的金条。,shiau33 waon55 ng21
【大黄鱼】,【大黄鱼】,dhuwhanghhng,du ɦuɑ̃ ɦŋ̍,〈名〉﹝旧﹞指每根重十两(折312.5克)的金条。,du22 waon55 ng21
【黄货】,【黄货】,whanghu,ɦuɑ̃ hu ,〈名〉黄金及黄金制品。,waon22 hu44
【银子】,【银子】,ninzy,ȵiŋ tsɿ ,银子,gnin22 tsy44
【银圆】,【银圆】,ninyhuoe(ninyhu),ȵiŋ ɦyø (ȵiŋ ɦy ),银圆,gnin22 yoe44
【银洋钿】,【银洋钿】,ninyhandhi(ninyhangdhi),ȵiŋ ɦia ̃ di (ȵiŋ ɦiɑ̃ di ),〈名〉银圆。,gnin22 yan55 di21
【血拼】,【血拼】,xuikpin,ɕy iɪʔ pʰiŋ ,①激烈拼搏：韩国队已经放出风来，今朝夜到个决赛要~中国队，夺取亚洲冠军。②遇到紧急事情决定不顾一切来达到自己的目的：明朝要考最头痛个英文，今朝夜里我要～一记了！③购物：从口袋里大把掏出血汗钞票，勿是“大出血”是啥？～是一桩爽快事体，大商场一圈兜转来，就拿侬个“血”拼光了。◇英语shopping的音译。,shiuk3 phin44
【兑换】,【兑换】,dhewhoe(dhehhoe),dᴇ ɦuø (dᴇ ɦø ),兑换,de22 woe44
【活络铜钿】,【活络铜钿】,wheklokdhongdhi,ɦuəʔ loʔ doŋ di ,〈名〉①可随时取用的钱。②个人私藏可随时应付的钱。,weq1 loq2 don22 di23
【压岁钿】,【压岁钿】,aksoedhi,ᴀʔ sø di ,〈名〉过春节时大人馈赠给小孩的钱。,aq3 soe55 di21
【包月】,【包月】,°bao yhuik,’pɔ ɦyʔ ,用一定的费用换取一个月的使用权：我宽带已经～了，每月130元，随便侬多少辰光，上好了。,pau55 yuk21
【一站式服务】,【一站式服务】,yikshesek fhokwhu(yikshesak fhokwhu),iɪʔ zᴇ səʔ  voʔ ɦu (iɪʔ zᴇ sᴀʔ voʔ ɦu ),方便快捷的服务。,iq3 ze55 seq21 voq1 wu23
【行会】,【行会】,hhangwhe,ɦɑ̃ ɦuᴇ ,行会,ghan22 we44
【茶会】,【茶会】,showhe,zo ɦuᴇ ,〈名〉﹝旧﹞各种职业中同人所组织。如遇事不能解决，就前往评理。,zo22 we44
【同业公会】,【同业公会】,dhongnikgongwhe,doŋ ȵiɪʔ koŋ ɦuᴇ ,〈名〉同行业企业的行会组织。,don22 gniq5 kon33 we21
【食品公司】,【食品公司】,shakpingongsy,zᴀʔ pʰiŋ koŋ sɿ ,卖食品的大商店。有时特指上海第一食品商店。,zeq1 phin22 kon22 sy23
【古玩商店】,【古玩商店】,guwhoesangdi(guhhoesangdi),ku ɦuø sɑ̃ ti (ku ɦø sɑ̃ ti ),古玩商店,ku33 woe55 saon33 ti21
【文具店】,【文具店】,fhenjhudi,vəŋ dʑu ti ,文具店,ven22 jiu55 ti21
【吧】,【吧】,°ba,’pa ,〈名〉提供各种休闲方式的娱乐场所。原来只指“酒吧”，是喝酒的酒店。现已引申开来用，“某吧”，为各种休闲场所。如“茶吧、咖吧、琴吧、陶吧、画吧、玩具吧、歌剧吧、怀旧吧、网吧、氧吧、玻璃吧”等：今朝阿拉去了陶～，自家动手做了两只小陶器，老有创意个。◇英语bar的音译。,pa52
【酒吧】,【酒吧】,jiuba,tɕiɤ pa ,〈名〉西式小酒店。,ciu33 pa44
【酒吧间】,【酒吧间】,jiubage,tɕiɤ pa kᴇ ,〈名〉以喝酒为主的娱乐场所。,ciu33 pa55 ci21
【咖吧】,【咖吧】,°kaba,’kʰa pa ,〈名〉咖啡茶室。,kha55 pa21
【水吧】,【水吧】,syba,sɿ pa ,①〈名〉做水疗的地方，提供保健服务。卧于机器内垫上，有水柱喷出击打周身穴道：我去过～，有辰光蛮适意，不过有辰光打得也蛮痛。②〈名〉只卖软性饮料的吧。,sy33 pa44
【话吧】,【话吧】,hhoba,ɦo pa ,〈名〉可供打电话的场所。,gho22 pa44
【漫吧】,【漫吧】,meba,mᴇ pa ,〈名〉看漫画为主的休闲店。,me22 pa44
【网吧】,【网吧】,mangba,mɑ̃ pa ,〈名〉提供电脑上网的休闲店。,maon22 pa44
【酒家】,【酒家】,jiujia,tɕiɤ tɕia ,酒家,ciu33 cia44
【酒店】,【酒店】,jiudi,tɕiɤ ti ,酒店,ciu33 ti44
【酒馆】,【酒馆】,jiuguoe(jiugoe),tɕiɤ kuø (tɕiɤ kø ),〈名〉喝酒兼营喝酒佐餐的馆所。,ciu33 kuoe44
【迪厅】,【迪厅】,dhitin,di tʰiŋ ,〈名〉迪斯科舞厅：一进门，东面是KTV包厢，西面是个大个~。,di22 thin44
